,date,co2_1,ctd1_depth,gs3_1_temp,gs3_1_ec,q.salt,v.salt,k,k600,flux,ph
6241,2017-03-15 1:00,1394.845,257.5528,5.020278,9.666667,359.0578239,0.33214998,345.0487532,575.0356161,250.0525962,6.56254116
6242,2017-03-15 1:30,1445.872,258.3694,5.008333,9.691667,355.9881662,0.33045249,336.2653553,559.0232861,256.630196,6.56229168
6243,2017-03-15 2:00,1466.609,256.3167,5.003889,9.766666,353.4566498,0.3290475,329.1902523,546.1541041,256.3792473,6.5620314
6244,2017-03-15 2:30,1422.657,255.3389,5.008611,9.677778,352.5846922,0.32856249,326.7879254,541.7903769,243.7126157,6.56153244
6245,2017-03-15 3:00,1429.057,258.2306,5.046944,9.622222,355.9655889,0.33043998,336.2015887,558.9071826,252.0450196,NA
6246,2017-03-15 3:30,1383.514,259.3083,5.099999,9.788889,361.2125571,0.33333753,351.3509143,586.548598,251.0174789,6.57126756
6247,2017-03-15 4:00,1415.893,257.4833,5.135,9.627778,368.3076773,0.33722499,372.9276709,626.1128528,275.1530396,6.56480808
6248,2017-03-15 4:30,1430.867,256.6083,5.1775,9.611111,374.2559124,0.34045752,392.0344287,661.3309492,293.2438182,NA
6249,2017-03-15 5:00,1441.6,257.6778,5.098055,9.708333,379.9782035,0.34354497,411.338678,697.0795051,311.739706,6.5411388
6250,2017-03-15 5:30,1517.309,259.2583,5.021667,9.644444,380.8527779,0.34401495,414.3716738,702.7108905,338.2719924,NA
6251,2017-03-15 6:00,1489.676,258.8167,5.006666,9.569445,380.1782588,0.34365252,412.0304993,698.3636678,327.9885607,6.52777596
6252,2017-03-15 6:30,1473.109,259.0667,5.001389,9.6,380.0061581,0.34356,411.4352793,697.2588048,322.4616096,6.52861404
6253,2017-03-15 7:00,1443.595,263.65,5,9.647223,370.0466708,0.33817251,378.415211,636.2104286,288.2271039,6.53248368
6254,2017-03-15 7:30,1451.946,265.1111,5,9.725,380.4852163,0.34381749,413.0942674,700.3386406,317.2257381,6.53833512
6255,2017-03-15 8:00,1475.029,265.4417,5,9.725,386.9494403,0.34727745,436.1452362,743.2517755,342.4701286,6.53476356
6256,2017-03-15 8:30,1473.721,263.3861,5,9.661111,382.973381,0.34515246,421.8190374,716.5550711,330.8075227,6.53591052
6257,2017-03-15 9:00,1459.882,261.0444,5,9.791667,377.3647185,0.34213755,402.4068474,680.5187738,311.4112764,6.5396214
6258,2017-03-15 9:30,1459.263,258.1333,5,9.638889,370.6944717,0.33852495,380.4799805,640.0134167,294.2662366,6.534108
6259,2017-03-15 10:00,1479.517,255.8306,5,9.65,365.7131811,0.33580749,364.8880963,611.3448887,287.7445311,6.53308956
6260,2017-03-15 10:30,1418.002,252.6722,5,9.680555,359.7647436,0.33253995,347.1037916,578.7876407,257.7223911,6.53441796
6261,2017-03-15 11:00,1423.366,248.4611,5,9.755555,353.8030223,0.32924001,330.1494356,547.8972695,246.460725,6.53865156
6262,2017-03-15 11:30,1463.38,243.4583,5,9.669444,347.7800964,0.32588004,313.8618151,518.3635794,243.7113575,6.54734016
6263,2017-03-15 12:00,1431.171,238.7306,5,9.783334,342.2477234,0.32277,299.6097745,492.6401827,225.4145348,NA
6264,2017-03-15 12:30,1441.251,235.4222,5,9.786111,336.0310756,0.31924749,284.3656857,465.255118,216.0930986,6.5678364
6265,2017-03-15 13:00,1435.486,232.3528,5,9.741667,330.5904884,0.31613997,271.6623957,442.5407248,205.2663043,6.57680796
6266,2017-03-15 13:30,1428.416,230.2,5,9.686111,324.5983658,0.31269,258.3270125,418.8048105,193.8217948,6.57770652
6267,2017-03-15 14:00,1435.486,226.7333,5,9.7,317.8213015,0.3087525,244.0318947,393.4901257,184.3888811,6.5788362
6268,2017-03-15 14:30,1413.787,223.1278,4.995277,9.702778,312.940135,0.30589248,234.2284999,376.2106561,173.1988683,6.57730584
6269,2017-03-15 15:00,1432.922,220.5472,4.996666,9.791667,306.723544,0.30222003,222.3111038,355.2979042,167.5670568,NA
6270,2017-03-15 15:30,1430.156,222.7778,5,9.636111,300.9609679,0.298785,211.8062899,336.9521407,159.1935954,6.56695512
6271,2017-03-15 16:00,1384.364,220.6417,5,9.677778,295.8410949,0.29570754,202.890251,321.4487343,145.5313424,6.57479916
6272,2017-03-15 16:30,1389.966,220.7222,5,9.711111,289.6119138,0.29192997,192.5469607,303.5449201,138.9203551,6.57570636
6273,2017-03-15 17:00,1401.068,219.3722,5,9.769444,284.2122201,0.28862499,184.0086283,288.8340857,134.290635,6.57631656
6274,2017-03-15 17:30,1400.625,216.0333,5,9.697222,279.2264284,0.28554753,176.4613723,275.8847322,128.7240314,6.58092168
6275,2017-03-15 18:00,1368.282,213.9417,5,9.680555,274.3012441,0.28248249,169.3098469,263.6629137,119.4043735,6.58353852
6276,2017-03-15 18:30,1433.963,212.4444,5.002222,9.769444,269.2698436,0.27932502,162.3032804,251.7364133,122.4416403,6.58598256
6277,2017-03-15 19:00,1403.516,210.3833,5.026667,9.772223,264.4701922,0.27628752,155.8898416,240.8623885,113.9609904,NA
6278,2017-03-15 19:30,1434.997,208.2722,5.051111,9.708333,259.7610903,0.27328251,149.8437611,230.6501432,112.9868026,6.5956842
6279,2017-03-15 20:00,1395.513,206.0417,5.104444,9.736111,255.946759,0.27083001,145.1188085,222.6965724,104.9641185,6.60506508
6280,2017-03-15 20:30,1338.464,204.7583,5.193055,9.758333,252.0969621,0.26833755,140.5009825,214.9471214,95.37577488,6.61036788
6281,2017-03-15 21:00,1414.2,202.9889,5.2,9.794444,247.9263367,0.26561748,135.6639983,206.8558756,99.72304371,6.60929328
6282,2017-03-15 21:30,1411.108,202.4139,5.2,9.725,243.6856721,0.26283,130.9164909,198.9409771,95.93186426,6.60621636
6283,2017-03-15 22:00,1367.342,202.5806,5.2,9.772223,239.4223691,0.26000499,126.3110986,191.2890808,88.44089174,6.6036276
6284,2017-03-15 22:30,1307.708,201.55,5.2,9.675,237.1990098,0.25852251,123.9739772,187.4160273,81.2995687,6.60850704
6285,2017-03-15 23:00,1362.936,200.5722,5.289722,9.797222,233.244825,0.25587003,119.9237987,180.7206357,83.34329584,6.61472784
6286,2017-03-15 23:30,1398.257,198.5833,5.3,9.741667,229.8261432,0.25356,116.528934,175.1250898,84.0134663,6.6090708
6287,2017-03-16 0:00,1379.606,197.6028,5.3,9.808333,225.6148738,0.25069251,112.4788203,168.4698562,79.53623578,6.6072024
6288,2017-03-16 0:30,1448.751,195.8056,5.3,9.883333,222.0415912,0.24824001,109.1528689,163.0215889,82.78681873,6.60542796
6289,2017-03-16 1:00,1441.93,193.5333,5.3,9.816667,218.6963351,0.24592746,106.1283504,158.0807981,79.95552362,NA
6290,2017-03-16 1:30,1455.852,190.85,5.3,9.855556,214.652385,0.24311001,102.5838008,152.3075667,78.34524811,6.63743376
6291,2017-03-16 2:00,1425.649,189.6833,5.3,9.802778,212.5313643,0.24162249,100.7722944,149.3643394,74.70247418,6.64257888
6292,2017-03-16 2:30,1422.269,191.6306,5.3,9.791667,214.2916093,0.24285747,102.2733896,151.8028752,75.55863352,6.64056684
6293,2017-03-16 3:00,1389.055,192.25,5.3,9.738889,216.0693866,0.24410001,103.8121325,154.30611,74.13597123,6.6409848
6294,2017-03-16 3:30,1406.516,192.55,5.3,9.691667,NA,NA,NA,NA,NA,6.63898572
6295,2017-03-16 4:00,1399.905,194.6111,5.405833,9.419444,NA,NA,NA,NA,NA,6.637923
6296,2017-03-16 4:30,1409.925,194.025,5.345833,9.361111,225.4686743,0.25059252,112.3407725,168.2434106,81.85076008,NA
6297,2017-03-16 5:00,1373.604,193.4583,5.355556,9.358334,228.0115864,0.25232745,114.7662357,172.2258325,80.50386688,6.61172652
6298,2017-03-16 5:30,1418.518,191.6611,5.349722,9.444445,226.2293626,0.25111245,113.0609039,169.4249636,83.08559284,6.61322556
6299,2017-03-16 6:00,1399.087,190.0556,5.358333,9.536111,222.9715163,0.24888,110.0088412,164.4222723,79.2373017,6.61628952
6300,2017-03-16 6:30,1403.345,188.8667,5.356389,9.491667,221.3054384,0.2477325,108.4799846,161.9212382,78.48307255,6.62168628
6301,2017-03-16 7:00,1399.359,187.7444,5.333611,9.472222,219.0749231,0.24618999,106.4663906,158.6323551,76.76590144,6.62665644
6302,2017-03-16 7:30,1390.401,187.1,5.3275,9.325,217.5768793,0.24514995,105.1350576,156.4610801,75.12179687,6.6300174
6303,2017-03-16 8:00,1367.583,186.4667,5.339444,9.397223,216.5247684,0.24441753,104.2099959,154.9539335,72.67035729,6.6371724
6304,2017-03-16 8:30,1353.8,185.1611,5.333055,9.433333,215.764884,0.24388752,103.5469389,153.8744382,71.16393382,6.63943176
6305,2017-03-16 9:00,1405.885,184.5444,5.315278,9.444445,214.2452148,0.24282498,102.23354,151.7380951,74.25071973,6.63978276
6306,2017-03-16 9:30,1412.318,183.6778,5.313056,9.377778,211.2847148,0.24074499,99.72252749,147.6610399,72.90799521,6.6430692
6307,2017-03-16 10:00,1406.354,181.9194,5.304722,9.458333,208.4348334,0.23872998,97.36361715,143.8398412,70.77076529,6.6514824
6308,2017-03-16 10:30,1274.074,180.275,5.300278,9.361111,205.8656681,0.23690253,95.28492488,140.4798619,59.9132362,6.6546414
6309,2017-03-16 11:00,1362.109,179.8083,5.3,9.408334,202.8340347,0.23473254,92.88906126,136.61587,64.47743894,6.65910288
6310,2017-03-16 11:30,1391.882,177.85,5.253333,9.538889,200.3592263,0.23295,90.97798018,133.5405106,65.25577023,NA
6311,2017-03-16 12:00,1353.704,176.8639,5.156944,9.558333,196.8124321,0.23037753,88.30744593,129.2533427,61.01595903,6.69244248
6312,2017-03-16 12:30,1405.617,175.3389,5.101944,9.611111,194.9047455,0.22898505,86.90363513,127.0046448,63.51788944,6.69562632
6313,2017-03-16 13:00,1344.732,173.9417,5.097222,9.691667,192.6246873,0.22731249,85.25505184,124.368275,58.44467233,6.69577212
6314,2017-03-16 13:30,1365.195,172.75,5.002222,9.65,190.6005842,0.22582002,83.81775907,122.0737505,58.91386131,6.69515112
6315,2017-03-16 14:00,1355.03,171.0833,4.994166,9.736111,187.7255225,0.22368747,81.81776445,118.8871599,56.89924269,6.69678192
6316,2017-03-16 14:30,1393.158,169.9639,4.960278,9.527778,185.5816495,0.22208745,80.35753425,116.5652469,58.24092145,6.69676032
6317,2017-03-16 15:00,1352.037,169.1917,4.948055,9.663889,183.5722613,0.22058004,79.01257325,114.4301741,54.84960645,6.70085892
6318,2017-03-16 15:30,1321.727,168.2972,4.941111,9.483334,182.2579567,0.21958995,78.14505946,113.0548616,52.48121282,6.70136004
6319,2017-03-16 16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6320,2017-03-16 16:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6321,2017-03-16 17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6322,2017-03-16 17:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6323,2017-03-16 18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6324,2017-03-16 18:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6325,2017-03-16 19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6326,2017-03-16 19:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6327,2017-03-16 20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6328,2017-03-16 20:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6329,2017-03-16 21:00,1327.4,165.975,5.111667,9.741667,173.4722565,0.21288504,72.58562903,104.2763681,48.79784035,6.713199
6330,2017-03-16 21:30,1390.819,165.4389,5.140277,9.608334,172.3792257,0.21204003,71.92223716,103.2330317,51.71160914,6.7105962
6331,2017-03-16 22:00,1330.315,165.0278,5.164166,9.666667,171.9176643,0.21168246,71.64392618,102.795596,48.24213238,6.71165352
6332,2017-03-16 22:30,1311.227,165.475,5.180277,9.502778,171.895141,0.211665,71.63037278,102.7742975,47.19023044,6.71182848
6333,2017-03-16 23:00,1316.986,165.2889,5.195555,9.580556,171.8177133,0.21160497,71.58380001,102.7011138,47.44423944,6.71677704
6334,2017-03-16 23:30,1331.737,164.7889,5.233055,9.633333,171.3602085,0.21125001,71.3092285,102.2697487,47.98983156,6.71633856
6335,2017-03-17 0:00,1336.416,164.3639,5.270833,9.622222,170.5528318,0.21062253,70.8272481,101.5129171,47.8559635,6.71592276
6336,2017-03-17 0:30,1383.855,164.225,5.3,9.433333,169.2249447,0.20958753,70.04161288,100.2803227,49.74887186,6.71486004
6337,2017-03-17 1:00,1374.886,163.4917,5.283611,9.502778,167.927343,0.20857251,69.28231517,99.0903,48.77303727,6.71595408
6338,2017-03-17 1:30,1392.498,163.6639,5.206666,9.555555,166.9427911,0.20779995,68.71169687,98.19680485,49.38762526,6.71508036
6339,2017-03-17 2:00,1365.831,162.8333,5.2,9.538889,166.0404227,0.20709003,68.19283843,97.38497025,47.67074678,6.71442912
6340,2017-03-17 2:30,1345.284,162.4861,5.198611,9.719444,165.2319533,0.20645247,67.73130007,96.6633159,46.31384963,6.71465916
6341,2017-03-17 3:00,1386.739,162.3445,5.169444,9.55,164.1727763,0.20561502,67.13136162,95.72596154,48.01926128,6.7155588
6342,2017-03-17 3:30,1390.112,161.6611,5.146389,9.530556,162.3463131,0.20416503,66.10927339,94.1308731,47.48826489,6.71362128
6343,2017-03-17 4:00,1380.716,161.2833,5.105555,9.627778,161.4929565,0.20348499,65.63708359,93.39475619,46.74822149,6.71616468
6344,2017-03-17 4:30,1379.394,160.6778,5.100555,9.711111,160.0826469,0.20235747,64.86409496,92.19080086,46.14079497,6.715359
6345,2017-03-17 5:00,1349.356,159.9444,5.099999,9.586111,158.4574712,0.20105247,63.98462102,90.82265282,44.08041998,6.71518728
6346,2017-03-17 5:30,1412.472,159.5583,5.099999,9.713889,157.0935597,0.19995249,63.2557417,89.69013175,46.56030173,6.7173732
6347,2017-03-17 6:00,1337.465,159.1806,5.099999,9.661111,155.313165,0.19850997,62.31677092,88.23300662,42.37793018,6.7190958
6348,2017-03-17 6:30,1402.244,158.6722,5.071944,9.586111,154.4096841,0.19777503,61.8456241,87.50265129,45.08909682,6.71809464
6349,2017-03-17 7:00,1371.273,157.4972,5.000278,9.663889,152.731915,0.19640496,60.98013075,86.16237675,43.14201657,6.71800392
6350,2017-03-17 7:30,1360.571,156.675,4.996389,9.605556,151.9694064,0.19578,60.5907968,85.560056,42.38585306,6.71795964
6351,2017-03-17 8:00,1359.693,156.4944,4.96,9.575,150.6042995,0.19465752,59.89997668,84.49222813,41.91047646,6.71985072
6352,2017-03-17 8:30,1372.594,156.1806,4.942778,9.591666,149.353665,0.19362504,59.27400147,83.52564565,42.06862144,6.72025032
6353,2017-03-17 9:00,1387.788,155.7417,4.930277,9.575,148.378816,0.19281747,58.7906045,82.77988586,42.41244551,6.72215004
6354,2017-03-17 9:30,1377.653,155.0472,4.901944,9.705556,147.0167296,0.191685,58.1217837,81.74902735,41.52414634,6.72488568
6355,2017-03-17 10:00,1363.773,154.1389,4.900278,9.544444,145.9353675,0.19078248,57.59622841,80.9397767,40.54997836,6.7251762
6356,2017-03-17 10:30,1302.142,153.8556,4.9,9.411111,144.5985998,0.18966252,56.95310661,79.95045401,37.45949429,6.72937632
6357,2017-03-17 11:00,1343.799,153.7583,4.899444,9.633333,143.4690959,0.18871248,56.41530041,79.12395571,38.87268118,6.72699708
6358,2017-03-17 11:30,1356.835,152.4889,4.835,9.5,142.5951462,0.18797502,56.00266218,78.49032317,39.21543637,6.7309326
6359,2017-03-17 12:00,1349.992,152.4667,4.762778,9.566667,141.8947,0.18738246,55.67412407,77.98614947,38.78539468,6.73203528
6360,2017-03-17 12:30,1356.665,151.7222,4.706666,9.469444,140.5898855,0.18627501,55.06724301,77.05557749,38.70740836,6.73453548
6361,2017-03-17 13:00,1341.403,151.5861,4.703611,9.766666,139.8441808,0.18563997,54.7233843,76.5287482,37.83782069,6.73371792
6362,2017-03-17 13:30,1373.515,151.1778,4.701111,9.572222,138.673638,0.18463998,54.18795002,75.70903225,38.78640247,6.73723116
6363,2017-03-17 14:00,1362.761,150.7472,4.700277,9.594444,137.5018749,0.18363504,53.65720461,74.8972556,37.97112999,6.7405824
6364,2017-03-17 14:30,1373.665,150.1417,4.701111,9.694445,136.6593252,0.18291,53.27879084,74.31893701,38.14169226,6.7446108
6365,2017-03-17 15:00,1325.553,149.8417,4.708611,9.566667,136.0709829,0.18240249,53.01613261,73.91775398,36.01635543,6.75342252
6366,2017-03-17 15:30,1328.202,149.8056,4.778056,9.516666,134.9440134,0.18142752,52.51662116,73.15532524,35.70504961,6.75660636
6367,2017-03-17 16:00,1331.054,149.1278,4.884166,9.358334,133.8443318,0.18047253,52.03374172,72.41893895,35.37193981,6.76123416
6368,2017-03-17 16:30,1292.078,149.0056,4.9,9.733334,133.0437764,0.17977503,51.68500611,71.88752489,33.6035998,6.76478952
6369,2017-03-17 17:00,1336.844,148.5417,4.9,9.602777,132.2796943,0.1791075,51.35433904,71.38395952,35.11640458,6.76889352
6370,2017-03-17 17:30,1333.914,148.4806,4.901111,9.683333,130.7036981,0.17772501,50.67897164,70.35641896,34.54179371,6.77491344
6371,2017-03-17 18:00,1296.43,148.4083,4.944445,9.663889,129.9912659,0.17709753,50.37659257,69.8967845,32.87231345,6.77600856
6372,2017-03-17 18:30,1324.502,147.8889,5.000278,9.722222,129.0544244,0.17626998,49.98171132,69.29693689,33.60942364,6.77430864
6373,2017-03-17 19:00,1323.515,148.0972,5.0925,9.619445,127.5919306,0.17497254,49.37144483,68.37079514,33.06784547,6.77634336
6374,2017-03-17 19:30,1331.629,147.7556,5.099999,9.761111,126.7948529,0.17426253,49.04198481,67.87125803,33.13676355,6.77854872
6375,2017-03-17 20:00,1329.497,147.2528,5.105833,9.758333,125.9078468,0.17346999,48.67793819,67.31965134,32.80733458,6.77982852
6376,2017-03-17 20:30,1350.481,147.5528,5.124166,9.697222,124.8456495,0.17251752,48.24554326,66.6649932,33.25304273,6.77600532
6377,2017-03-17 21:00,1308.221,146.8667,5.153333,9.822222,123.8291163,0.17160249,47.83533428,66.04444142,31.43310803,6.77477304
6378,2017-03-17 21:30,1331.797,146.4556,5.176389,9.780556,123.4939148,0.1713,47.70083411,65.84108372,32.16033417,6.77874852
6379,2017-03-17 22:00,1339.567,146.1528,5.193889,9.836111,122.9988126,0.17085252,47.50286505,65.54186352,32.28438681,6.783048
6380,2017-03-17 22:30,1278.473,145.8639,5.189722,9.641666,122.929679,0.17078997,47.47528706,65.5001902,30.10942902,6.78616272
6381,2017-03-17 23:00,1300.579,145.5472,5.168055,9.783334,123.2392787,0.17106996,47.59891375,65.68702147,30.99237034,6.77889648
6382,2017-03-17 23:30,1344.504,146.7333,5.152222,9.769444,124.7426922,0.172425,48.20383655,66.60187751,32.98057298,6.77615544
6383,2017-03-18 0:00,1349.72,147.3028,5.116111,9.747222,126.3215799,0.17383998,48.84740578,67.57638146,33.64852933,6.77458728
6384,2017-03-18 0:30,1335.11,148.7722,5.101666,9.758333,128.5519926,0.17582502,49.77121165,68.97735979,33.75715006,6.7727178
6385,2017-03-18 1:00,1330.043,149.3028,5.099999,9.683333,130.9453634,0.1779375,50.78195387,70.51301787,34.2522718,6.76782108
6386,2017-03-18 1:30,1365.358,149.1917,5.099999,9.688889,131.6431586,0.17855004,51.08048533,70.96714755,35.80099693,6.76566972
6387,2017-03-18 2:00,1341.468,148.775,5.099999,9.655556,132.282575,0.17911002,51.35558171,71.38585138,35.07742543,6.76291572
6388,2017-03-18 2:30,1373.029,150.0556,5.064722,9.605556,133.6145783,0.18027255,51.93341711,72.26602637,36.7365078,6.75993492
6389,2017-03-18 3:00,1357.322,149.9361,5.000833,9.636111,134.0081242,0.180615,52.10538191,72.52814855,36.31808291,6.76017144
6390,2017-03-18 3:30,1364.325,149.9889,5,9.697222,134.5606074,0.18109497,52.34775763,72.89773642,36.76262776,6.75989496
6391,2017-03-18 4:00,1316.17,150.0778,4.999722,9.680555,135.5792162,0.18197751,52.79758317,73.58408672,35.17392661,6.75732564
6392,2017-03-18 4:30,1332.281,150.8361,4.997777,9.713889,136.4940454,0.18276753,53.20487256,74.20601547,36.08967948,6.75206604
6393,2017-03-18 5:00,1331.17,152.2056,4.996666,9.669444,137.988031,0.18405246,53.87677315,75.23299401,36.5018478,6.75154656
6394,2017-03-18 5:30,1325.916,152.2056,4.996944,9.663889,139.4457651,0.18530004,54.54054808,76.24875127,36.73652249,6.7508046
6395,2017-03-18 6:00,1339.758,152.6639,4.997777,9.544444,141.8387033,0.18733503,55.64794265,77.94598371,38.05861442,6.75096336
6396,2017-03-18 6:30,1379.938,153.4306,4.993333,9.622222,143.8253962,0.18901254,56.58439995,79.38374663,40.40819439,6.74940384
6397,2017-03-18 7:00,1354.952,154.8806,4.9875,9.636111,148.2191755,0.19268499,58.71182028,82.65839687,40.83548617,6.74624268
6398,2017-03-18 7:30,1353.118,156.3083,4.985278,9.575,152.1034644,0.19588998,60.65906578,85.66564523,42.10936125,6.74583336
6399,2017-03-18 8:00,1343.1,158.6722,4.990833,9.494445,156.1574298,0.19919496,62.76028132,88.9210017,43.08930919,6.74429436
6400,2017-03-18 8:30,1390.166,160.3111,4.999444,9.547222,160.970067,0.20306748,65.34941985,92.94655179,47.15943939,6.73794828
6401,2017-03-18 9:00,1375.781,162.8278,5,9.391666,166.9332843,0.20779248,68.70621,98.18821674,48.84051502,6.72816564
6402,2017-03-18 9:30,1368.459,166.5472,5,9.469444,175.5212061,0.21446247,73.84572587,106.2606562,52.0888823,6.71955804
6403,2017-03-18 10:00,1378.578,170.1444,5.001111,9.530556,185.0341843,0.2216775,79.98884186,115.9796211,57.02654988,NA
6404,2017-03-18 10:30,1319.551,175.9389,5.0525,9.383333,196.2704007,0.22998252,87.90629045,128.6104009,58.68999908,6.70131252
6405,2017-03-18 11:00,1367.387,180.5389,5.099999,9.397223,206.5986667,0.23742498,95.87342197,141.4304015,67.34050825,NA
6406,2017-03-18 11:30,1427.65,184.6417,5.099999,9.352777,215.5715292,0.24375252,103.3788965,153.6009596,77.26550296,6.66928512
6407,2017-03-18 12:00,1415.184,186.8445,5.099999,9.397223,222.9132698,0.24883995,109.9550303,164.3341874,81.15671593,6.66138708
6408,2017-03-18 12:30,1472.533,190.6111,5.099999,9.477777,229.719299,0.25348755,116.4243972,174.9530322,90.91871468,6.65326548
6409,2017-03-18 13:00,1410.599,192.9917,5.099999,9.408334,233.9283571,0.25633002,120.614342,181.8606774,88.61119123,6.66011592
6410,2017-03-18 13:30,1361.387,195.9,5.099999,9.55,238.318807,0.25926996,125.1456149,189.356792,87.34015704,6.65720208
6411,2017-03-18 14:00,1407.762,197.8611,5.099999,9.641666,242.4824511,0.26203503,129.5999747,196.7509174,94.93800293,6.6536046
6412,2017-03-18 14:30,1435.158,199.8611,5.099999,9.572222,246.1842017,0.26447502,133.6931561,203.5668915,100.6721448,6.65179452
6413,2017-03-18 15:00,1391.363,198.4444,5.099999,9.541667,248.0066217,0.26567004,135.7555201,207.0087203,97.78440146,6.65654868
6414,2017-03-18 15:30,1341.911,196.6139,5.099999,9.527778,249.2835785,0.26650497,137.219531,209.4550006,93.77051993,6.65804124
6415,2017-03-18 16:00,1356.351,195.9472,5.099999,9.455556,248.97745,0.26630499,136.8671271,208.8659252,95.0058759,6.66065808
6416,2017-03-18 16:30,1366.664,195.9333,5.099999,9.561111,249.0616111,0.26635998,136.96392,209.0277091,96.12808936,6.6623742
6417,2017-03-18 17:00,1370.107,196.6333,5.099999,9.608334,251.2279883,0.26777253,139.4791464,213.2355648,98.25208915,6.66269928
6418,2017-03-18 17:30,1329.18,198.8528,5.099999,9.511111,256.5942666,0.27124752,145.9102694,224.0271506,98.32197616,6.66019584
6419,2017-03-18 18:00,1360.081,199.5333,5.099999,9.511111,258.2571677,0.27231753,147.9626991,227.4808236,103.1200549,6.65724636
6420,2017-03-18 18:30,1386.521,199.2944,5.099999,9.486111,257.7942638,0.27201999,147.3884791,226.5141074,105.6305561,6.65648604
6421,2017-03-18 19:00,1351.532,198.2833,5.100833,9.511111,256.3460057,0.2710875,145.6063064,223.5160565,100.5454563,6.65853696
6422,2017-03-18 19:30,1346.426,197.2389,5.106667,9.65,254.1438993,0.26966496,142.9376833,219.033322,98.13982933,6.66096372
6423,2017-03-18 20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6424,2017-03-18 20:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6425,2017-03-18 21:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6426,2017-03-18 21:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6427,2017-03-18 22:00,1244.56,261.6639,5.238095,9.40056,250.9900167,0.26761764,139.2006114,212.7692304,84.63970267,6.60750156
6428,2017-03-18 22:30,1449.031,262.0444,5.3,9.272223,249.1229151,0.26640003,137.0344682,209.1456333,103.9620551,NA
6429,2017-03-18 23:00,1382.154,262.3055,5.3,9.225,246.3668774,0.26459499,133.8984625,203.909297,94.93578747,6.57843552
6430,2017-03-18 23:30,1359.211,262.2889,5.300278,9.183333,243.8295666,0.26292495,131.0748271,199.2045155,90.70072275,NA
6431,2017-03-19 0:00,1333.89,261.2389,5.3,9.330556,241.4515598,0.26135247,128.4825507,194.8937134,86.49275504,6.63646932
6432,2017-03-19 0:30,1395.437,259.9556,5.300555,9.263889,238.8853607,0.25964751,125.7426087,190.346352,90.39144871,6.6393864
6433,2017-03-19 1:00,1338.241,258.5417,5.301111,9.233334,235.4435358,0.25734747,122.1592719,184.4135019,82.6277107,6.64706304
6434,2017-03-19 1:30,1360.557,258.8583,5.3,9.272223,232.280413,0.25521996,118.9562132,179.1242679,82.43448674,6.65214552
6435,2017-03-19 2:00,1377.869,257.2222,5.3,9.3,230.1174598,0.25375746,116.8144365,175.5950744,82.45142673,6.65581752
6436,2017-03-19 2:30,1378.089,255.7556,5.271667,9.397223,227.3655444,0.25188753,114.1451145,171.2052293,80.65668683,6.65915688
6437,2017-03-19 3:00,1374.148,255.1,5.196666,9.5,223.7210995,0.24939498,110.703697,165.5600743,78.081939,6.66345204
6438,2017-03-19 3:30,1396.477,253.6389,5.133055,9.477777,220.5451462,0.24720753,107.7893897,160.7926015,77.97225684,6.66553212
6439,2017-03-19 4:00,1348.035,252.3472,5.101944,9.405556,217.6740899,0.24521754,105.2209427,156.6010717,72.38085058,6.66870084
6440,2017-03-19 4:30,1397.348,250.9695,5.099999,9.391666,215.0563071,0.24339252,102.9324533,152.8746074,74.6021568,6.66950868
6441,2017-03-19 5:00,1433.837,250.0111,5.061666,9.352777,213.2823884,0.24214998,101.4100362,150.399934,76.35329392,6.67208232
6442,2017-03-19 5:30,1354.097,249.4611,4.971666,9.447222,210.5050783,0.240195,99.07158378,146.6057073,68.8770129,6.67553184
6443,2017-03-19 6:00,1372.905,248.5305,4.911111,9.416667,208.6005829,0.23884752,97.49927052,144.0593493,69.28912245,6.679206
6444,2017-03-19 6:30,1365.932,246.5444,4.9,9.3,205.6343384,0.23673747,95.09994988,140.1812059,67.10894218,6.68108304
6445,2017-03-19 7:00,1408.496,244.675,4.9,9.361111,202.6112967,0.23457252,92.71542841,136.3362049,68.39218957,6.68249244
6446,2017-03-19 7:30,1399.964,244.2083,4.865278,9.363889,199.7436477,0.23250504,90.50875992,132.786365,66.25543751,6.68354544
6447,2017-03-19 8:00,1391.356,242.6222,4.740833,9.375,196.963469,0.23048751,88.41955357,129.4330701,64.40191261,6.68435976
6448,2017-03-19 8:30,1371.428,241.9444,4.701666,9.280556,193.8875948,0.22824003,86.16428772,125.8217059,61.53722962,6.68775852
