date,Fco2.umol.m2.s,Fch4.nmol.m2.s,soil.moisture.cm3.cm3,condition
31-08-2013 3:00,0.892427449,-1.057475,0.302834734,Biochar
31-08-2013 4:00,0.892464565,-1.106144,0.302544255,Biochar
31-08-2013 5:00,0.882562232,-1.0654565,0.301978261,Biochar
31-08-2013 6:00,0.869603478,-1.116966,0.301988722,Biochar
31-08-2013 7:00,0.883569768,-1.040381,0.302016191,Biochar
31-08-2013 8:00,0.87874892,-1.0711385,0.301532692,Biochar
31-08-2013 9:00,0.896550188,-1.066359,0.301577381,Biochar
31-08-2013 10:00,0.896204827,-1.0634355,0.300939959,Biochar
31-08-2013 11:00,0.887944164,-1.0813895,0.301005952,Biochar
31-08-2013 12:00,0.910182812,-1.0732055,0.300910714,Biochar
31-08-2013 13:00,0.90082336,-1.076179,0.30025,Biochar
31-08-2013 14:00,0.90453953,-1.0791165,0.300317895,Biochar
31-08-2013 15:00,0.93706881,-1.0799865,0.300086051,Biochar
31-08-2013 16:00,0.963817684,-1.133005,0.299576087,Biochar
31-08-2013 17:00,0.997557741,-1.1320265,0.299339744,Biochar
31-08-2013 18:00,1.070763353,-1.052048,0.299645833,Biochar
31-08-2013 19:00,1.092983945,-1.0473325,0.299097826,Biochar
31-08-2013 20:00,1.111210329,-0.9801415,0.298666667,Biochar
31-08-2013 21:00,1.130729038,-0.9960405,0.298504348,Biochar
31-08-2013 22:00,1.120111701,-1.0546145,0.298347059,Biochar
31-08-2013 23:00,1.15519757,-1.0001395,0.298145833,Biochar
01-09-2013 0:00,1.158331812,-1.030838,0.297978261,Biochar
01-09-2013 1:00,1.159450388,-1.0608175,0.297533515,Biochar
01-09-2013 2:00,1.17990278,-1.005417,0.297125,Biochar
01-09-2013 3:00,1.199263877,-1.011802,0.296920455,Biochar
01-09-2013 4:00,1.136428474,-1.088729,0.296765351,Biochar
01-09-2013 5:00,1.174379077,-1.0421975,0.296035806,Biochar
01-09-2013 6:00,1.17106285,-1.066721,0.295909091,Biochar
01-09-2013 7:00,1.212065042,-1.051354,0.295384615,Biochar
01-09-2013 8:00,1.227453366,-1.009903,0.29508,Biochar
01-09-2013 9:00,1.187617007,-1.1093155,0.295011111,Biochar
01-09-2013 10:00,1.162240737,-1.1450355,0.294760101,Biochar
01-09-2013 11:00,1.168728912,-1.1818995,0.294176877,Biochar
01-09-2013 12:00,1.152628437,-1.197298,0.293805556,Biochar
01-09-2013 13:00,1.209961166,-1.1667335,0.293852355,Biochar
01-09-2013 14:00,1.179417572,-1.117967,0.293431429,Biochar
01-09-2013 15:00,1.208011002,-1.2247355,0.293212963,Biochar
01-09-2013 16:00,1.254431097,-1.2162275,0.293070909,Biochar
01-09-2013 17:00,1.30764747,-1.1557975,0.292431818,Biochar
01-09-2013 18:00,1.226259047,-1.1221035,0.292613158,Biochar
01-09-2013 19:00,1.293671558,-1.0173445,0.291921474,Biochar
01-09-2013 20:00,1.2545496,-1.0231565,0.292147727,Biochar
01-09-2013 21:00,1.188992053,-1.0631055,0.291532609,Biochar
01-09-2013 22:00,1.255828678,-1.1167145,0.291302174,Biochar
01-09-2013 23:00,1.232307078,-1.188225,0.290976191,Biochar
02-09-2013 0:00,1.239664463,-1.1925335,0.290673913,Biochar
02-09-2013 1:00,1.270424389,-1.134291,0.290288406,Biochar
02-09-2013 2:00,1.303387335,-1.126609,0.289901923,Biochar
02-09-2013 3:00,1.312170775,-1.16354,0.2896,Biochar
02-09-2013 4:00,1.310451798,-1.140234,0.289589286,Biochar
02-09-2013 5:00,1.323108512,-1.1951295,0.289110119,Biochar
02-09-2013 6:00,1.316539768,-1.1807605,0.289068287,Biochar
02-09-2013 7:00,1.323026184,-1.191453,0.288681818,Biochar
02-09-2013 8:00,1.33504256,-1.179223,0.288101191,Biochar
02-09-2013 9:00,1.361126081,-1.153535,0.287821946,Biochar
02-09-2013 10:00,1.402238661,-1.183604,0.287782407,Biochar
02-09-2013 11:00,1.395722213,-1.1818595,0.287272645,Biochar
02-09-2013 12:00,1.41645977,-1.190703,0.286983333,Biochar
02-09-2013 13:00,1.416489204,-1.145109,0.28677451,Biochar
02-09-2013 14:00,1.422082388,-1.176643,0.2864125,Biochar
02-09-2013 15:00,1.449420962,-1.128458,0.286270202,Biochar
02-09-2013 16:00,1.465322935,-1.0530465,0.286027056,Biochar
02-09-2013 17:00,1.499649796,-1.044891,0.286317895,Biochar
02-09-2013 18:00,1.535677802,-1.0356905,0.285629386,Biochar
02-09-2013 19:00,1.516331363,-1.0402455,0.285351191,Biochar
02-09-2013 20:00,1.508236872,-1.02675,0.285415909,Biochar
02-09-2013 21:00,1.516127521,-1.0272325,0.285018261,Biochar
02-09-2013 22:00,1.517548339,-1.0299035,0.284729947,Biochar
02-09-2013 23:00,1.493167443,-1.023064,0.284207895,Biochar
03-09-2013 0:00,1.510669001,-1.046639,0.283998747,Biochar
03-09-2013 1:00,1.506332142,-1.0734955,0.283961538,Biochar
03-09-2013 2:00,1.503952355,-1.038328,0.284091009,Biochar
03-09-2013 3:00,1.486467454,-1.071254,0.28355,Biochar
03-09-2013 4:00,1.518890542,-1.1099285,0.283006944,Biochar
03-09-2013 5:00,1.536011218,-1.1399445,0.283066304,Biochar
03-09-2013 6:00,1.540898539,-1.092533,0.282955243,Biochar
03-09-2013 7:00,1.530780318,-1.216331,0.282333333,Biochar
03-09-2013 8:00,1.548644346,-1.1654555,0.28216,Biochar
03-09-2013 9:00,1.603436074,-1.1992525,0.282152632,Biochar
03-09-2013 10:00,1.585389676,-1.1264885,0.28172,Biochar
03-09-2013 11:00,1.590656837,-1.0781675,0.281436111,Biochar
03-09-2013 12:00,1.549395988,-1.12732,0.281094427,Biochar
03-09-2013 13:00,1.562922951,-1.1301155,0.281029167,Biochar
03-09-2013 14:00,1.564478892,-1.166427,0.280690909,Biochar
03-09-2013 15:00,1.614458601,-0.961343,0.280383253,Biochar
03-09-2013 16:00,1.598696351,-1.00161,0.280191579,Biochar
03-09-2013 17:00,1.602542756,-0.9620365,0.279754762,Biochar
03-09-2013 18:00,1.613400473,-1.02828,0.279829519,Biochar
03-09-2013 19:00,1.623450956,-1.042809,0.27978355,Biochar
03-09-2013 20:00,1.662862602,-1.028493,0.279751672,Biochar
03-09-2013 21:00,1.654656148,-1.0328695,0.279067194,Biochar
03-09-2013 22:00,1.652296922,-1.0609355,0.2791625,Biochar
03-09-2013 23:00,1.608531334,-1.0820165,0.278761775,Biochar
04-09-2013 0:00,1.565373759,-1.0660055,0.278509167,Biochar
04-09-2013 1:00,1.567796958,NA,0.277952153,Biochar
04-09-2013 2:00,1.590556774,-0.7369745,0.277818182,Biochar
04-09-2013 3:00,1.574044305,-1.15069,0.277511905,Biochar
04-09-2013 4:00,1.599701795,-1.138426,0.277357143,Biochar
04-09-2013 5:00,1.588231055,-1.204778,0.277068182,Biochar
04-09-2013 6:00,1.5815001,-1.2459645,0.276777056,Biochar
04-09-2013 7:00,1.562922194,-1.225925,0.27626087,Biochar
04-09-2013 8:00,1.567487249,-1.2148285,0.276285354,Biochar
04-09-2013 9:00,1.545974844,-1.18892,0.275818182,Biochar
04-09-2013 10:00,1.555500301,-1.2527555,0.2756625,Biochar
04-09-2013 11:00,1.569789857,-1.219973,0.275267857,Biochar
04-09-2013 12:00,1.544390583,-1.215857,0.275020054,Biochar
04-09-2013 13:00,1.53205447,-1.255519,0.274915761,Biochar
04-09-2013 14:00,1.542985627,-1.232094,0.274422727,Biochar
04-09-2013 15:00,1.598791056,-1.179294,0.274123737,Biochar
04-09-2013 16:00,1.482830191,-1.3089195,0.274190476,Biochar
04-09-2013 17:00,1.563960508,-1.2591565,0.273811594,Biochar
04-09-2013 18:00,1.610437135,-1.200331,0.2737199,Biochar
04-09-2013 19:00,1.643175247,-1.164265,0.273325,Biochar
04-09-2013 20:00,1.670272421,-1.147904,0.273256536,Biochar
04-09-2013 21:00,1.672392007,-1.1326415,0.273346273,Biochar
04-09-2013 22:00,1.652919535,-1.1874675,0.272496656,Biochar
04-09-2013 23:00,1.733490868,-1.140047,0.27265,Biochar
05-09-2013 0:00,1.766338303,-1.0969745,0.272604167,Biochar
05-09-2013 1:00,1.753314302,-1.1964825,0.272504167,Biochar
05-09-2013 2:00,1.733455118,-1.162851,0.272324675,Biochar
05-09-2013 3:00,1.711542947,-1.22288,0.27209,Biochar
05-09-2013 4:00,1.725901824,-1.1984385,0.271904545,Biochar
05-09-2013 5:00,1.732316167,-1.2561,0.271380482,Biochar
05-09-2013 6:00,1.677994848,-1.2728215,0.271634091,Biochar
05-09-2013 7:00,1.651833406,-1.400433,0.2715,Biochar
05-09-2013 8:00,1.644391332,-1.337562,0.271120833,Biochar
05-09-2013 9:00,1.65934397,-1.2635475,0.270897826,Biochar
05-09-2013 10:00,1.641401902,-1.2446185,0.270623447,Biochar
05-09-2013 11:00,1.640089625,-1.271621,0.269919192,Biochar
05-09-2013 12:00,1.710164278,-1.2812525,0.270006944,Biochar
05-09-2013 13:00,1.706331473,-1.218102,0.26970614,Biochar
05-09-2013 14:00,1.70718588,-1.212097,0.269532609,Biochar
05-09-2013 15:00,1.630276877,-1.2355755,0.269487939,Biochar
05-09-2013 16:00,1.622806877,-1.3187195,0.269037879,Biochar
05-09-2013 17:00,1.663108283,-1.2898345,0.269178854,Biochar
05-09-2013 18:00,1.702054014,-1.2736325,0.268857955,Biochar
05-09-2013 19:00,1.706983381,-1.2694425,0.2686375,Biochar
05-09-2013 20:00,1.710810576,-1.2418315,0.267958882,Biochar
05-09-2013 21:00,1.754215093,-1.2710585,0.268446558,Biochar
05-09-2013 22:00,1.789073584,-1.1988825,0.268215909,Biochar
05-09-2013 23:00,1.796249562,-1.2325255,0.267798627,Biochar
06-09-2013 0:00,1.768558313,-1.179459,0.267585714,Biochar
06-09-2013 1:00,1.824295762,-1.2214205,0.267056818,Biochar
06-09-2013 2:00,1.819855054,-1.1145305,0.26694697,Biochar
06-09-2013 3:00,1.808760074,-1.233436,0.266768116,Biochar
06-09-2013 4:00,1.811029678,-1.2131745,0.266404167,Biochar
06-09-2013 5:00,1.76431646,-1.2047745,0.26657381,Biochar
06-09-2013 6:00,1.734046442,-1.231967,0.266082727,Biochar
06-09-2013 7:00,1.763856728,-1.25024,0.265666667,Biochar
06-09-2013 8:00,1.731463956,-1.227616,0.265815385,Biochar
06-09-2013 9:00,1.748583908,-1.220126,0.265689723,Biochar
06-09-2013 10:00,1.7592134,-1.2865095,0.265711111,Biochar
06-09-2013 11:00,1.802114555,-1.2117805,0.265021303,Biochar
06-09-2013 12:00,1.759043711,-1.2275545,0.265029762,Biochar
06-09-2013 13:00,1.727692353,-1.2559305,0.26480848,Biochar
06-09-2013 14:00,1.723950823,-1.2446895,0.264578063,Biochar
06-09-2013 15:00,1.692258095,-1.3470795,0.264416149,Biochar
06-09-2013 16:00,1.63672928,-1.404162,0.264216435,Biochar
06-09-2013 17:00,1.698769277,-1.350252,0.264208333,Biochar
06-09-2013 18:00,1.735462344,-1.286304,0.264041667,Biochar
06-09-2013 19:00,1.723239264,-1.299356,0.263635965,Biochar
06-09-2013 20:00,1.760821331,-1.265605,0.263460526,Biochar
06-09-2013 21:00,1.730287318,-1.304911,0.263377193,Biochar
06-09-2013 22:00,1.749939063,-1.198009,0.263148551,Biochar
06-09-2013 23:00,1.809034265,-1.251702,0.262883399,Biochar
07-09-2013 0:00,1.827859197,-1.266595,0.263076667,Biochar
07-09-2013 1:00,1.819546822,-1.2178705,0.262739234,Biochar
07-09-2013 2:00,1.798004853,-1.2492475,0.262357143,Biochar
07-09-2013 3:00,1.769041282,-1.27551,0.262272619,Biochar
07-09-2013 4:00,1.75787812,-1.24867,0.261758182,Biochar
07-09-2013 5:00,1.775387451,-1.232791,0.261742424,Biochar
07-09-2013 6:00,1.781212646,-1.1706165,0.262055073,Biochar
07-09-2013 7:00,1.802732628,-1.160457,0.261956522,Biochar
07-09-2013 8:00,1.807261187,-1.2259485,0.2610625,Biochar
07-09-2013 9:00,1.80472021,-1.243597,0.261680254,Biochar
07-09-2013 10:00,1.833324333,-1.220574,0.261319746,Biochar
07-09-2013 11:00,1.840173241,-1.214092,0.261196078,Biochar
07-09-2013 12:00,1.816756199,-1.251582,0.260648033,Biochar
07-09-2013 13:00,1.77872606,-1.2310995,0.260353462,Biochar
07-09-2013 14:00,1.785820082,-1.241136,0.260547826,Biochar
07-09-2013 15:00,1.798551169,-1.2993455,0.259878342,Biochar
07-09-2013 16:00,1.828075377,-1.261098,0.260247619,Biochar
07-09-2013 17:00,1.822273713,-1.207592,0.259866601,Biochar
07-09-2013 18:00,1.792751999,-1.195025,0.25971,Biochar
07-09-2013 19:00,1.745255251,-1.2718495,0.259147129,Biochar
07-09-2013 20:00,1.766726799,-1.2374255,0.259086957,Biochar
07-09-2013 21:00,1.85546415,-1.20738,0.258881074,Biochar
07-09-2013 22:00,1.845567889,-1.2081925,0.258684343,Biochar
07-09-2013 23:00,1.799645945,-1.1424305,0.258759197,Biochar
08-09-2013 0:00,1.760276902,-1.1581375,0.258554299,Biochar
08-09-2013 1:00,1.789699684,-1.140997,0.258435606,Biochar
08-09-2013 2:00,1.813556499,-1.1388615,0.258315789,Biochar
08-09-2013 3:00,1.837121129,-1.135734,0.258257576,Biochar
08-09-2013 4:00,1.822330894,-1.176949,0.25811532,Biochar
08-09-2013 5:00,1.819860676,-1.200083,0.257961957,Biochar
08-09-2013 6:00,1.823815568,-1.1891855,0.258034722,Biochar
08-09-2013 7:00,1.821733058,-1.179867,0.257391304,Biochar
08-09-2013 8:00,1.84356107,-1.186161,0.257632143,Biochar
08-09-2013 9:00,1.808286716,-1.1814265,0.257311265,Biochar
08-09-2013 10:00,1.789469548,-1.309904,0.257230435,Biochar
08-09-2013 11:00,1.824873363,-1.305801,0.257212121,Biochar
08-09-2013 12:00,1.799286817,-1.269622,0.256976191,Biochar
08-09-2013 13:00,1.802129994,-1.2815365,0.257052174,Biochar
08-09-2013 14:00,1.79168853,-1.2343025,0.256611111,Biochar
08-09-2013 15:00,1.805136984,-1.25966,0.256190909,Biochar
08-09-2013 16:00,1.828267384,-1.247757,0.25644391,Biochar
08-09-2013 17:00,1.811340363,-1.352996,0.256528986,Biochar
08-09-2013 18:00,1.829845473,-1.3464155,0.256193144,Biochar
08-09-2013 19:00,1.848109106,-1.243071,0.256099537,Biochar
08-09-2013 20:00,1.810155571,-1.2597555,0.255683712,Biochar
08-09-2013 21:00,1.80710151,-1.221033,0.2556294,Biochar
08-09-2013 22:00,1.849617138,-1.219909,0.25577668,Biochar
08-09-2013 23:00,1.867430877,-1.1354535,0.255432727,Biochar
09-09-2013 0:00,1.858559302,-1.1524935,0.25559,Biochar
09-09-2013 1:00,1.855423203,-1.152722,0.255483254,Biochar
09-09-2013 2:00,1.83691999,-1.141573,0.255231079,Biochar
09-09-2013 3:00,1.82407391,-1.2484565,0.2551875,Biochar
09-09-2013 4:00,1.82268825,-1.3063245,0.255108553,Biochar
09-09-2013 5:00,1.837794183,-1.2536035,0.254909091,Biochar
09-09-2013 6:00,1.845433026,-1.2741825,0.255064229,Biochar
09-09-2013 7:00,1.833697596,-1.331011,0.254384615,Biochar
09-09-2013 8:00,1.831234001,-1.299198,0.254224211,Biochar
09-09-2013 9:00,1.825858319,-1.284803,0.254047619,Biochar
09-09-2013 10:00,1.798572676,-1.453348,0.253950216,Biochar
09-09-2013 11:00,1.805377598,-1.531243,0.253756667,Biochar
09-09-2013 12:00,1.801914098,-1.383879,0.253940058,Biochar
09-09-2013 13:00,1.777019427,-1.766053,0.253551435,Biochar
09-09-2013 14:00,1.766371449,-1.5697815,0.253520243,Biochar
09-09-2013 15:00,1.79490073,-1.4020965,0.253147727,Biochar
09-09-2013 16:00,1.807069901,-1.537501,0.253171937,Biochar
09-09-2013 17:00,1.820092124,-1.3776205,0.253329545,Biochar
09-09-2013 18:00,1.869904694,-1.2889365,0.253168561,Biochar
09-09-2013 19:00,1.896963536,-1.3137835,0.253035197,Biochar
09-09-2013 20:00,1.944757345,-1.276315,0.252679924,Biochar
09-09-2013 21:00,1.917987192,-1.2596295,0.252536364,Biochar
09-09-2013 22:00,1.902214193,-1.2040675,0.25269883,Biochar
09-09-2013 23:00,1.860802016,-1.2009385,0.25233631,Biochar
10-09-2013 0:00,1.876575418,-1.263897,0.252116364,Biochar
10-09-2013 1:00,1.895325174,-1.207381,0.252162857,Biochar
10-09-2013 2:00,1.886287176,-1.2786195,0.25189011,Biochar
10-09-2013 3:00,1.884740815,-1.257806,0.252183333,Biochar
10-09-2013 4:00,1.889523925,-1.2730925,0.252017598,Biochar
10-09-2013 5:00,1.922910131,-1.2180375,0.251645105,Biochar
10-09-2013 6:00,1.919267403,-1.245508,0.2515625,Biochar
10-09-2013 7:00,1.898613254,-1.219361,0.251578431,Biochar
10-09-2013 8:00,1.84009934,-1.286729,0.25167316,Biochar
10-09-2013 9:00,1.841044313,-1.2931435,0.251447712,Biochar
10-09-2013 10:00,1.872049735,-1.264296,0.251215238,Biochar
10-09-2013 11:00,1.854306532,-1.244802,0.25105622,Biochar
10-09-2013 12:00,1.861787654,-1.309685,0.25072,Biochar
10-09-2013 13:00,1.855157746,-1.2777455,0.250948513,Biochar
10-09-2013 14:00,1.814045009,-1.3051735,0.250666667,Biochar
10-09-2013 15:00,1.83834365,-1.2771445,0.250643281,Biochar
10-09-2013 16:00,1.897099079,-1.25789,0.250471396,Biochar
10-09-2013 17:00,1.931284342,-1.2865435,0.250563636,Biochar
10-09-2013 18:00,1.927728523,-1.30443,0.250467262,Biochar
10-09-2013 19:00,1.917780264,-1.3413315,0.2506625,Biochar
10-09-2013 20:00,1.917000686,-1.3568805,0.250328571,Biochar
10-09-2013 21:00,1.900263632,-1.3946425,0.250021667,Biochar
10-09-2013 22:00,1.898032199,-1.421843,0.250086538,Biochar
10-09-2013 23:00,1.88454268,-1.442635,0.249977273,Biochar
11-09-2013 0:00,1.856920713,-1.4036555,0.249787185,Biochar
11-09-2013 1:00,1.827204966,-1.3934135,0.249467172,Biochar
11-09-2013 2:00,1.845013823,-1.375836,0.249524621,Biochar
11-09-2013 3:00,1.866092041,-1.430127,0.249439394,Biochar
11-09-2013 4:00,1.885429342,-1.3886535,0.249347826,Biochar
11-09-2013 5:00,1.894280361,-1.486707,0.249434211,Biochar
11-09-2013 6:00,1.872673056,-1.535367,0.249246711,Biochar
11-09-2013 7:00,1.893286687,-1.611889,0.249,Biochar
11-09-2013 8:00,1.839388692,-1.639787,0.248644501,Biochar
11-09-2013 9:00,1.837775162,-1.688411,0.248952381,Biochar
11-09-2013 10:00,1.816105989,-1.726993,0.248471514,Biochar
11-09-2013 11:00,1.807910853,-1.717847,0.248404545,Biochar
11-09-2013 12:00,1.766153908,-1.728252,0.248535789,Biochar
11-09-2013 13:00,1.793444271,-1.7301485,0.248309524,Biochar
11-09-2013 14:00,1.77458585,-1.7431275,0.248324675,Biochar
11-09-2013 15:00,1.793120873,-1.6696035,0.247938259,Biochar
11-09-2013 16:00,1.753509306,-1.747171,0.247785985,Biochar
11-09-2013 17:00,1.842065572,-1.5546305,0.247636905,Biochar
11-09-2013 18:00,1.925278536,-1.4810155,0.247575,Biochar
11-09-2013 19:00,1.89235902,-1.5000815,0.247509524,Biochar
11-09-2013 20:00,1.897674212,-1.49226,0.247618421,Biochar
11-09-2013 21:00,1.918124321,-1.5032405,0.246880263,Biochar
11-09-2013 22:00,1.870976325,-1.596737,0.246933877,Biochar
11-09-2013 23:00,1.849991634,-1.7455025,0.247221591,Biochar
12-09-2013 0:00,1.844063944,-1.757078,0.24660119,Biochar
12-09-2013 1:00,1.843031009,-1.7248525,0.2466,Biochar
12-09-2013 2:00,1.756631489,-1.6875695,0.246392308,Biochar
12-09-2013 3:00,1.829353473,-1.7730925,0.246184211,Biochar
12-09-2013 4:00,1.82789254,-1.6793035,0.245831439,Biochar
12-09-2013 5:00,1.772368303,-1.732315,0.245729167,Biochar
12-09-2013 6:00,1.767136522,-1.6749135,0.245898684,Biochar
12-09-2013 7:00,1.809917943,-1.570447,0.245642857,Biochar
12-09-2013 8:00,1.805675047,-1.6738925,0.245473913,Biochar
12-09-2013 9:00,1.823777115,-1.700087,0.245555024,Biochar
12-09-2013 10:00,1.83293732,-1.671126,0.245531593,Biochar
12-09-2013 11:00,1.834173055,-1.6527565,0.2453375,Biochar
12-09-2013 12:00,1.840914089,-1.759346,0.245082857,Biochar
12-09-2013 13:00,1.786862515,-1.8449685,0.244945,Biochar
12-09-2013 14:00,1.806751506,-1.8091945,0.244862573,Biochar
12-09-2013 15:00,1.745753588,-1.7740175,0.244540476,Biochar
12-09-2013 16:00,1.786695573,-1.6804805,0.244408696,Biochar
12-09-2013 17:00,1.965587676,-1.8702155,0.244595238,Biochar
12-09-2013 18:00,1.955671447,-1.972451,0.244331579,Biochar
12-09-2013 19:00,2.019533571,-1.4124685,0.244330769,Biochar
12-09-2013 20:00,1.975802758,-1.3938605,0.24397381,Biochar
12-09-2013 21:00,1.934772926,-1.3454315,0.24436087,Biochar
12-09-2013 22:00,1.990909062,-1.418052,0.24437253,Biochar
12-09-2013 23:00,1.962695814,-1.4823385,0.244095238,Biochar
13-09-2013 0:00,1.868017859,-1.5772225,0.243758333,Biochar
13-09-2013 1:00,1.93444797,-1.3944295,0.243715,Biochar
13-09-2013 2:00,1.929073614,-1.468371,0.243416667,Biochar
13-09-2013 3:00,1.91928576,-1.5182045,0.243360577,Biochar
13-09-2013 4:00,1.905740297,-1.5805815,0.243567669,Biochar
13-09-2013 5:00,1.908514661,-1.625181,0.243525,Biochar
13-09-2013 6:00,1.931407236,-1.585124,0.243333333,Biochar
13-09-2013 7:00,1.908642082,-1.677311,0.243,Biochar
13-09-2013 8:00,1.89984129,-1.5820975,0.242857273,Biochar
13-09-2013 9:00,1.883170929,-1.635156,0.242656897,Biochar
13-09-2013 10:00,1.909812634,-1.633074,0.242572464,Biochar
13-09-2013 11:00,1.958188948,-1.5962555,0.242679766,Biochar
13-09-2013 12:00,1.959542594,-1.603207,0.242488426,Biochar
13-09-2013 13:00,1.937569883,-1.5777515,0.242380435,Biochar
13-09-2013 14:00,1.926877415,-1.5446385,0.242339286,Biochar
13-09-2013 15:00,1.895533287,-1.5439475,0.242221572,Biochar
13-09-2013 16:00,1.912528613,-1.7305865,0.241958754,Biochar
13-09-2013 17:00,1.92005772,-1.604224,0.241647436,Biochar
13-09-2013 18:00,1.978540477,-1.5263085,0.241642222,Biochar
13-09-2013 19:00,1.870997229,-1.4951625,0.241716247,Biochar
13-09-2013 20:00,1.919996494,-1.4270535,0.24147,Biochar
13-09-2013 21:00,1.929098086,-1.3798895,0.241467391,Biochar
13-09-2013 22:00,1.919022906,-1.421184,0.241445887,Biochar
13-09-2013 23:00,1.916925578,-1.4318265,0.241394048,Biochar
14-09-2013 0:00,1.938922265,-1.3496585,0.241358696,Biochar
14-09-2013 1:00,1.923263976,-1.3942065,0.241245833,Biochar
14-09-2013 2:00,1.912962303,-1.4306345,0.240925,Biochar
14-09-2013 3:00,1.906002507,-1.4538925,0.240781818,Biochar
14-09-2013 4:00,1.882291242,-1.547207,0.240773333,Biochar
14-09-2013 5:00,1.868564354,-1.479896,0.240671765,Biochar
14-09-2013 6:00,1.84586879,-1.45843,0.240606719,Biochar
14-09-2013 7:00,1.854166753,-1.423788,0.240666667,Biochar
14-09-2013 8:00,1.870270832,-1.4094735,0.240655,Biochar
14-09-2013 9:00,1.906436685,-1.4665465,0.240285714,Biochar
14-09-2013 10:00,1.8894595,-1.429993,0.240270833,Biochar
14-09-2013 11:00,1.867705064,-1.433365,0.24021627,Biochar
14-09-2013 12:00,1.864539936,-1.461035,0.240045833,Biochar
14-09-2013 13:00,1.862484382,-1.450819,0.239893773,Biochar
14-09-2013 14:00,1.839393744,-1.416689,0.240007177,Biochar
14-09-2013 15:00,1.840470843,-1.4367295,0.239505952,Biochar
14-09-2013 16:00,1.85956143,-1.507362,0.239640468,Biochar
14-09-2013 17:00,1.483649403,-1.6734125,0.239834524,Biochar
14-09-2013 18:00,0.151312059,-1.48645,0.329190909,Biochar
14-09-2013 19:00,0.301470098,-1.0787365,0.366902778,Biochar
14-09-2013 20:00,0.617552767,-1.0255595,0.347795833,Biochar
14-09-2013 21:00,0.7369153,-1.0568415,0.338590909,Biochar
14-09-2013 22:00,0.241565082,-0.9331415,0.354275,Biochar
14-09-2013 23:00,0.510486357,-1.0245855,0.344575,Biochar
15-09-2013 0:00,0.632935033,-0.9881695,0.33712987,Biochar
15-09-2013 1:00,0.669356208,-1.0328155,0.332166996,Biochar
15-09-2013 2:00,0.689610095,-1.008579,0.328293478,Biochar
15-09-2013 3:00,0.692608762,-0.9808375,0.325214286,Biochar
15-09-2013 4:00,0.694522209,-0.995312,0.323035294,Biochar
15-09-2013 5:00,0.697200263,-1.0057455,0.321155606,Biochar
15-09-2013 6:00,0.687221279,-0.991251,0.319475544,Biochar
15-09-2013 7:00,0.712070924,-0.974447,0.317826087,Biochar
15-09-2013 8:00,0.694991045,-0.952501,0.317584225,Biochar
15-09-2013 9:00,0.680192115,-0.9643485,0.316149068,Biochar
15-09-2013 10:00,0.660737524,-0.9732365,0.315125,Biochar
15-09-2013 11:00,0.666861963,-0.9934135,0.314218182,Biochar
15-09-2013 12:00,0.666606391,-0.9611485,0.313412879,Biochar
15-09-2013 13:00,0.66686747,-0.9796635,0.313125455,Biochar
15-09-2013 14:00,0.656768933,-0.9632705,0.312233278,Biochar
15-09-2013 15:00,0.643550099,-0.9717715,0.311923993,Biochar
15-09-2013 16:00,0.644931195,-1.0535635,0.310652174,Biochar
15-09-2013 17:00,0.687182936,-1.0196555,0.310131522,Biochar
15-09-2013 18:00,0.667457087,-1.055522,0.309816764,Biochar
15-09-2013 19:00,0.690428036,-1.0218195,0.309290514,Biochar
15-09-2013 20:00,0.681119516,-1.0404385,0.308555556,Biochar
15-09-2013 21:00,0.658239836,-1.1306615,0.308068182,Biochar
15-09-2013 22:00,0.683077337,-1.140332,0.307585664,Biochar
15-09-2013 23:00,0.689540396,-1.1017505,0.306887143,Biochar
16-09-2013 0:00,0.682202808,-1.093095,0.306439103,Biochar
16-09-2013 1:00,0.689400268,-1.0269325,0.305888421,Biochar
16-09-2013 2:00,0.708647385,-0.995921,0.305156818,Biochar
16-09-2013 3:00,0.693521545,-1.0755015,0.304940909,Biochar
16-09-2013 4:00,0.667335722,-1.0919085,0.304427941,Biochar
16-09-2013 5:00,0.674110553,-1.018345,0.30417913,Biochar
16-09-2013 6:00,0.68613832,-0.9633795,0.303205263,Biochar
16-09-2013 7:00,0.697056224,-0.955308,0.302863636,Biochar
16-09-2013 8:00,0.69914703,-1.012961,0.302783816,Biochar
16-09-2013 9:00,0.703929476,-1.053085,0.302223684,Biochar
16-09-2013 10:00,0.674033057,-1.108186,0.301875,Biochar
16-09-2013 11:00,0.683175602,-1.062477,0.301589245,Biochar
16-09-2013 12:00,0.689709017,-1.0748965,0.301234524,Biochar
16-09-2013 13:00,0.708148876,-1.111961,0.301035232,Biochar
16-09-2013 14:00,0.736528673,-1.224378,0.300834211,Biochar
16-09-2013 15:00,0.727178269,-1.0995825,0.300201389,Biochar
16-09-2013 16:00,0.694972842,-1.0987665,0.299078431,Biochar
16-09-2013 17:00,0.712331174,-1.0917525,0.299272727,Biochar
16-09-2013 18:00,0.747358712,-1.0158,0.298766667,Biochar
16-09-2013 19:00,0.707242371,-1.141638,0.298109731,Biochar
16-09-2013 20:00,0.633528311,-1.159214,0.297208684,Biochar
16-09-2013 21:00,0.68676327,-1.1441395,0.297227273,Biochar
16-09-2013 22:00,0.724301127,-1.167846,0.29702512,Biochar
16-09-2013 23:00,0.767820577,-1.184139,0.296264881,Biochar
