Year,julian day,C1,C2,C3,B1,B2,B3,B4,E1,E2,E3,E4
2003,273,0.7560687645687645,0.7603759906759907,0.7558342657342657,0.7816200466200466,0.7966759906759907,0.8166473193473193,0.8063972027972028,0.7061356643356642,0.7294130536130535,0.7039158508158507,0.77838648018648
2003,289,0.7477319347319348,0.7549659673659672,0.7527296037296037,0.8259403263403263,0.8301792540792541,0.8448498834498837,0.8404606060606062,0.6962731934731934,0.7029734265734265,0.667239393939394,0.75160675990676
2003,305,0.806043822843823,0.8180165501165502,0.8192207459207459,0.8340470862470862,0.856772494172494,0.8682983682983684,0.8642668997668997,0.7316146853146853,0.728514219114219,0.6946431235431236,0.7334794871794873
2003,321,0.7534710955710955,0.7744571095571094,0.7706510489510489,0.7236393939393938,0.7573864801864801,0.7628575757575757,0.7670962703962705,0.6995200466200466,0.6839582750582751,0.6558244755244755,0.6562724941724941
2003,337,0.7072783216783218,0.7365967365967365,0.7298503496503497,0.6365743589743589,0.6786827505827505,0.6811895104895104,0.691127972027972,0.6700983682983683,0.6460519813519814,0.6265934731934732,0.5871405594405594
2003,353,0.6625081585081585,0.694306993006993,0.6854139860139861,0.5753641025641025,0.6197361305361305,0.6210142191142191,0.6294533799533799,0.6384948717948717,0.6193335664335664,0.5913536130536129,0.5286578088578087
2004,1,0.6387414918414919,0.6732272727272727,0.6628990675990676,0.5274032634032633,0.5799454545454544,0.5809505827505826,0.5974764568764567,0.6249480186480186,0.593509557109557,0.5523011655011655,0.5015344988344987
2004,17,0.6239062937062936,0.6521722610722611,0.6436249417249417,0.5124191142191141,0.5660892773892773,0.5622659673659672,0.5709897435897434,0.6111079254079254,0.5786284382284382,0.5243682983682982,0.4891060606060605
2004,33,0.6148335664335663,0.6378939393939393,0.6299317016317016,0.5269650349650349,0.5820624708624709,0.5818848484848484,0.5756314685314685,0.6006417249417249,0.5733785547785547,0.537965268065268,0.5189948717948718
2004,49,0.6275442890442889,0.6452419580419578,0.6336582750582751,0.5643764568764568,0.6107951048951048,0.6172624708624708,0.6197065268065266,0.5992428904428904,0.5875881118881118,0.5612016317016317,0.5738065268065267
2004,65,0.6481762237762236,0.66523986013986,0.6542039627039626,0.631119114219114,0.6741496503496505,0.684078787878788,0.6872123543123543,0.6105153846153845,0.6173834498834498,0.5994606060606059,0.6362641025641025
2004,81,0.6813680652680653,0.6924694638694638,0.6859878787878786,0.7464212121212122,0.7747072261072261,0.7781706293706294,0.7899841491841492,0.6255624708624709,0.6160874125874125,0.5691899766899766,0.6538083916083915
2004,97,0.7483724941724942,0.7555258741258741,0.7543268065268065,0.7823214452214451,0.8204916083916083,0.8250461538461538,0.8392491841491841,0.6686261072261072,0.6620251748251749,0.6227613053613054,0.6952284382284383
2004,113,0.7103158508158507,0.7093475524475523,0.7129603729603728,0.738572261072261,0.769051282051282,0.7710331002331,0.7889517482517484,0.6408776223776224,0.6480594405594405,0.608004428904429,0.683806993006993
2004,129,0.7221011655011653,0.7218319347319346,0.724190675990676,0.7584365967365968,0.7792731934731933,0.7818717948717948,0.7990431235431237,0.6493573426573427,0.6686960372960373,0.6303030303030303,0.7117086247086247
2004,145,0.731086247086247,0.7379615384615383,0.732713986013986,0.7790272727272728,0.7929354312354312,0.7957976689976689,0.8050965034965034,0.6619594405594407,0.6882843822843822,0.6350391608391608,0.722057808857809
2004,161,0.7478715617715618,0.7605447552447552,0.751560372960373,0.781711421911422,0.8003417249417247,0.8021925407925407,0.8144167832167833,0.6833041958041958,0.7025307692307693,0.6622135198135198,0.751604662004662
2004,177,0.76310675990676,0.7831251748251747,0.7689972027972026,0.8042571095571096,0.8128491841491842,0.8101468531468531,0.8202023310023309,0.6958895104895104,0.7223806526806525,0.6884041958041958,0.7805223776223777
2004,193,0.7635659673659673,0.7859468531468531,0.7723571095571095,0.7990454545454547,0.8104240093240093,0.8151205128205128,0.8228167832167832,0.7073447552447552,0.733295104895105,0.713797668997669,0.789748717948718
2004,209,0.7582207459207458,0.7804503496503499,0.7663342657342657,0.7886135198135197,0.8062703962703962,0.8118822843822844,0.8216417249417249,0.7079494172494173,0.7306650349650349,0.71957668997669,0.7872452214452215
2004,225,0.7548191142191142,0.7730983682983685,0.7605575757575757,0.7715102564102564,0.810060606060606,0.8150878787878788,0.8357564102564101,0.7054655011655011,0.7268233100233098,0.7149125874125875,0.7755762237762237
2004,241,0.7440324009324009,0.7614501165501164,0.7554505827505827,0.7532708624708625,0.7874107226107225,0.7961275058275059,0.7978100233100234,0.7045027972027972,0.7139251748251748,0.7096638694638696,0.7711496503496502
2004,257,0.7383153846153846,0.7579226107226106,0.7542135198135198,0.7425414918414919,0.7662158508158506,0.7783801864801866,0.7801666666666666,0.6901913752913752,0.6997710955710955,0.7178202797202797,0.7475552447552447
2004,273,0.7321258741258742,0.7419524475524474,0.745841958041958,0.7315599067599067,0.7443713286713287,0.7593179487179488,0.757613986013986,0.6749505827505827,0.6876461538461539,0.690727972027972,0.716125641025641
2004,289,0.7326053613053612,0.7425449883449884,0.7422853146853147,0.7370620046620047,0.7395137529137529,0.7629438228438228,0.7628825174825175,0.6804829836829835,0.6835561771561771,0.6737689976689976,0.6777694638694638
2004,305,0.7209237762237761,0.7289079254079254,0.7347634032634031,0.730009324009324,0.731479254079254,0.7606797202797203,0.7432965034965034,0.675237296037296,0.6749923076923077,0.6749750582750584,0.6601226107226106
2004,321,0.7113736596736597,0.7333717948717948,0.7360589743589744,0.7306755244755244,0.7388778554778554,0.7624020979020979,0.7346575757575758,0.674965268065268,0.676576456876457,0.6825172494172493,0.6512855477855477
2004,337,0.7141009324009324,0.7404466200466199,0.744944055944056,0.7446706293706293,0.7509282051282051,0.7704027972027971,0.742534731934732,0.6782410256410256,0.6888892773892773,0.698816317016317,0.6653627039627039
2004,353,0.7050454545454544,0.7278585081585083,0.739074592074592,0.7370927738927737,0.7553566433566435,0.7728860139860141,0.7545587412587412,0.6800843822843823,0.6944097902097902,0.706434731934732,0.67296713286713294
2005,1,0.6931999999999999,0.7139869463869464,0.7266638694638695,0.7332890442890442,0.7651193473193474,0.774174592074592,0.7693731934731934,0.6681030303030303,0.6825594405594406,0.7053135198135199,0.6815920745920746
2005,17,0.6847888111888111,0.7022972027972029,0.7104533799533798,0.7245041958041957,0.7734088578088579,0.7789205128205129,0.7829013986013985,0.649441724941725,0.6704305361305362,0.6964291375291376,0.6931384615384615
2005,33,0.676137296037296,0.6994482517482516,0.7054706293706293,0.7213797202797203,0.7571606060606059,0.7599608391608391,0.7543780885780884,0.6285195804195804,0.653004895104895,0.680462937062937,0.702569696969697
2005,49,0.6713421911421912,0.6893687645687645,0.68271655011655,0.7206473193473193,0.7458855477855477,0.7448659673659674,0.751309090909091,0.5972983682983682,0.6389960372960373,0.6593857808857808,0.6933515151515152
2005,65,0.6567787878787879,0.6844272727272728,0.6731275058275058,0.7167177156177157,0.7300657342657342,0.7269377622377622,0.7431564102564102,0.5909759906759907,0.6014048951048951,0.6242137529137528,0.660069696969697
2005,81,0.6554715617715616,0.6915123543123542,0.6741673659673659,0.7213634032634032,0.7266153846153847,0.727125641025641,0.7492762237762237,0.5974694638694639,0.5759909090909091,0.6138480186480185,0.6519342657342657
2005,97,0.6584081585081585,0.689818881118881,0.6830067599067599,0.7203871794871796,0.7233962703962705,0.7262365967365967,0.7398592074592075,0.609260606060606,0.5707785547785548,0.6180386946386945,0.6219818181818182
2005,113,0.6740065268065267,0.7260724941724941,0.7069,0.7384328671328669,0.7439282051282051,0.7419986013986015,0.7555776223776224,0.645030303030303,0.5950587412587411,0.634072494172494,0.6096216783216784
2005,129,0.7047538461538463,0.7454156177156177,0.7403762237762237,0.7578053613053612,0.7582596736596735,0.7597540792540791,0.7729582750582751,0.6849207459207459,0.6293976689976689,0.6697526806526806,0.6306314685314686
2005,145,0.7303741258741258,0.7701170163170163,0.7688086247086244,0.7741037296037295,0.777483916083916,0.7790032634032634,0.7980363636363637,0.7154447552447551,0.6647948717948717,0.7055969696969696,0.6565848484848484
2005,161,0.7538207459207459,0.7825163170163171,0.7856550116550116,0.7883547785547784,0.7972976689976691,0.7958841491841492,0.8170843822843823,0.7375587412587412,0.6950622377622377,0.7308864801864801,0.6794825174825175
2005,177,0.7754216783216783,0.7941272727272726,0.7949055944055944,0.8038501165501165,0.8308384615384617,0.8410636363636362,0.8332344988344988,0.7483571095571097,0.7281668997668997,0.755902564102564,0.7357100233100233
2005,193,0.7750745920745922,0.7940692307692306,0.7924410256410256,0.7998778554778555,0.8223312354312354,0.8344314685314687,0.8448407925407925,0.7427293706293706,0.747243822843823,0.7595431235431235,0.7265682983682984
2005,209,0.7676340326340326,0.7821946386946388,0.7741403263403261,0.7891123543123542,0.7973920745920745,0.782606526806527,0.8220794871794873,0.7317358974358975,0.7580186480186479,0.7603540792540793,0.7425648018648019
2005,225,0.7556456876456877,0.7763666666666668,0.7752720279720278,0.7750356643356644,0.7742876456876456,0.7330130536130535,0.8018713286713285,0.7229811188811189,0.7331820512820513,0.7483538461538463,0.7336090909090908
2005,241,0.7343787878787879,0.7624291375291373,0.7532526806526807,0.7412561771561771,0.7255142191142191,0.6746100233100234,0.7656755244755246,0.7038911421911421,0.7049020979020978,0.7261981351981351,0.7458745920745922
2005,257,0.7153307692307693,0.7479648018648016,0.7347407925407925,0.7193132867132868,0.6850328671328672,0.619190675990676,0.7356501165501165,0.6910547785547786,0.6887587412587413,0.7015452214452214,0.6982944055944056
2005,273,0.7542433566433566,0.7960088578088578,0.7748121212121212,0.7599981351981352,0.698583916083916,0.6049226107226107,0.7650006993006994,0.734185780885781,0.7287433566433567,0.7355787878787878,0.7265125874125875
2005,289,0.7174344988344988,0.750841724941725,0.7384655011655011,0.7295405594405594,0.6547379953379954,0.5421086247086248,0.7069734265734267,0.6675603729603728,0.6594624708624709,0.6773405594405595,0.6643314685314685
2005,305,0.6237081585081586,0.64703682983683,0.6322421911421912,0.6595986013986014,0.5802354312354312,0.4797121212121212,0.6320407925407926,0.599558041958042,0.5925990675990677,0.6051093240093239,0.594283682983683
2005,321,0.5549776223776224,0.5744918414918415,0.5643153846153847,0.5239799533799534,0.464774358974359,0.3969909090909091,0.5269759906759907,0.5563389277389277,0.5563981351981352,0.5524843822843822,0.539772027972028
2005,337,0.512460606060606,0.5324363636363635,0.5239911421911421,0.4348074592074591,0.41080536130536127,0.3626191142191142,0.47626713286713285,0.5324655011655012,0.5391701631701631,0.5264086247086247,0.5424062937062938
2005,353,0.48187878787878774,0.5040904428904429,0.5028550116550116,0.37579976689976674,0.33184708624708614,0.3085284382284382,0.44350256410256406,0.5138545454545455,0.524988111888112,0.51065337995338,0.48107389277389273
2006,1,0.49561561771561774,0.5126079254079252,0.5103081585081585,0.3647883449883448,0.32165687645687635,0.2762286713286713,0.42533333333333323,0.5420382284382285,0.5311727272727272,0.5080051282051281,0.4753447552447552
2006,17,0.5225736596736595,0.5354065268065267,0.5325596736596735,0.37976107226107214,0.32546946386946374,0.299379254079254,0.45167179487179476,0.5415473193473194,0.5560482517482517,0.5262999999999999,0.4927986013986014
2006,33,0.5625104895104895,0.5896088578088577,0.5702993006993007,0.4273627039627038,0.3652529137529137,0.33658578088578084,0.5009004662004661,0.559504195804196,0.5866587412587413,0.5569515151515151,0.5383790209790208
2006,49,0.6296296037296037,0.6570822843822843,0.631127972027972,0.5198505827505827,0.4529396270396271,0.3950405594405594,0.5893184149184149,0.5891104895104894,0.6351578088578088,0.611897435897436,0.6007233100233099
2006,65,0.7107841491841492,0.7503298368298369,0.7169890442890442,0.657037296037296,0.5665967365967367,0.4680638694638696,0.6989808857808859,0.6335310023310023,0.6917221445221445,0.6831892773892774,0.6839165501165501
2006,81,0.6923363636363637,0.7325629370629372,0.6975596736596738,0.7093230769230768,0.6046326340326341,0.4777731934731935,0.7187132867132868,0.5720864801864802,0.637625641025641,0.6432484848484848,0.6780557109557108
2006,97,0.6597361305361304,0.6913456876456877,0.6603344988344988,0.7205820512820512,0.6217526806526806,0.4777687645687646,0.7223848484848486,0.5652601398601399,0.62909953379953365,0.6370344988344988,0.6705076923076922
2006,113,0.6645305361305361,0.7021202797202797,0.6755536130536132,0.6831587412587412,0.5998454545454545,0.44261095571095566,0.7024692307692307,0.5808533799533798,0.6464566433566434,0.6390937062937063,0.6902692307692307
2006,129,0.6784587412587413,0.70930675990676,0.6963170163170163,0.7060550116550116,0.6267745920745921,0.43544662004661994,0.7244088578088578,0.6151242424242424,0.6613804195804197,0.6560580419580421,0.7284890442890444
2006,145,0.6926037296037297,0.7225386946386947,0.7154934731934731,0.7185130536130536,0.6178983682983682,0.43337762237762234,0.7361650349650349,0.6497587412587411,0.6726638694638694,0.6709249417249415,0.7276752913752914
2006,161,0.7197934731934731,0.7453927738927738,0.7362517482517482,0.7304361305361304,0.6267265734265733,0.4470634032634033,0.7487289044289045,0.7018804195804197,0.6890825174825174,0.6825449883449882,0.7313554778554777
2006,177,0.7344170163170163,0.757397668997669,0.7453561771561772,0.7310692307692308,0.6321983682983683,0.4671013986013986,0.7623701631701632,0.7053100233100232,0.709074592074592,0.70598344988345,0.7379717948717949
2006,193,0.7541095571095571,0.7768090909090909,0.7613881118881118,0.7434629370629369,0.6583904428904429,0.49652377622377625,0.7810993006993008,0.722753146853147,0.725132634032634,0.7088030303030304,0.7387496503496502
2006,209,0.7622967365967366,0.7858480186480188,0.7609620046620046,0.7347025641025641,0.6561783216783216,0.5245386946386945,0.7897827505827506,0.7261734265734267,0.7293272727272728,0.704388578088578,0.7473020979020979
2006,225,0.7430587412587412,0.7829396270396269,0.7507153846153845,0.7296794871794872,0.6681624708624708,0.5395412587412587,0.7843662004662005,0.7110885780885781,0.7126638694638694,0.6977258741258741,0.7504244755244756
2006,241,0.7953757575757577,0.8340319347319348,0.7959,0.7908032634032635,0.7096193473193474,0.6009939393939395,0.8364720279720279,0.7515874125874126,0.7572391608391609,0.7396906759906761,0.7998603729603728
2006,257,0.7500165501165502,0.787806526806527,0.7480400932400934,0.7364466200466201,0.6580979020979022,0.5718505827505828,0.7810389277389278,0.6935156177156178,0.7018379953379954,0.6760832167832169,0.717069696969697
2006,273,0.6399079254079255,0.6796965034965035,0.6416268065268065,0.6614037296037296,0.5713128205128206,0.50083822843822845,0.7021179487179486,0.6009317016317016,0.6083137529137529,0.5784578088578087,0.6186030303030302
2006,289,0.6121883449883451,0.6470892773892774,0.6202599067599068,0.6327125874125873,0.544348717948718,0.48618624708624714,0.6657680652680653,0.5974517482517483,0.6004403263403264,0.5681081585081584,0.6024899766899767
